movie_id,title_x,tags
165,Back to the Future Part II,"marti and doc are at it again in thi wacki sequel to the 1985 blockbust as the time-travel duo head to 2015 to nip some mcfli famili woe in the bud. but thing go awri thank to bulli biff tannen and a peski sport almanac. in a last-ditch attempt to set thing straight, marti find himself bound for 1955 and face to face with hi teenag parent -- again. roads? where we'r going, we don't need roads! adventur comedi famili sciencefict skateboard fli car car race delorean lightn almanac inventor time travel sequel diner altern histori teenag electr guitar walk cane high school danc hoverboard video phone michaelj.fox christopherlloyd leathompson elisabethshu jamestolkan jeffreyweissman caseysiemaszko billyzan darlenevogel elijahwood jasonscottle rickydeanlogan charlesfleisch j.j.cohen flea joeflaherti neilross alwhit thomasf.wilson e.casanovaevan jaykoch charlesgherardi johnthornton theoschwartz lindseywhitneybarri judyovitz stephaniewilliam martylevi jimishida nikkibirdsong juniorfann shaunhunt georgebuckflow tamaracarrera tracydali jenniferbrown irinacashen angelagreenblatt cameronmoor justinmosleyspink lisafreeman johnerwin harrywaters,jr. davidharoldbrown tommythoma lloydl.tolbert granville'danny'young wesleymann freddi crispinglov toddblood seanmichaelfish donaldfullilov annettemay maryellentrainor robertzemecki bobgal neilcanton"
240832,Lucy,"a woman, accident caught in a dark deal, turn the tabl on her captor and transform into a merciless warrior evolv beyond human logic. the averag person use 10% of their brain capacity. imagin what she could do with 100%. action sciencefict artifici intellig telepathi intellig drug mule telekinesi futurist drug superpow tough girl imax surgeri brain capac synthet drug human brain scarlettjohansson morganfreeman choimin-sik amrwak julianrhind-tutt pilouasbæk analeightipton nicolasphongpheth janoliverschroed lucaangeletti paullefèvr pierrepoirot pierregrammont bertrandquoniam loïcbrab pascalloison pierregérard isabellecagnat frédéricchau clairetran françoislegrand bobmartet cédricchevalm alexisrangheard toniodescanvel julienpersonnaz christophelaval renaudcestr thibaultsegouin matthewbravai clairezaniolo alessandrogiallocosta wolfgangpissor sifanshao paulchan seochong-ju shinchang-soo chouchung-wei huanjhih-cyuan i.cheng-sheng frankma tsengsheng-en liuhsieh-min sandraabouav abelaboualiten samuelchurin kenlin masonle fenghs hao-hsianghsu laurad'arista eunyulhong mohammadaslamansari kevindust diegollano timothyreevi jayssonreyesdelacruz germantintayamamani kannetisawehan lucbesson virginiebesson-silla"
216015,Fifty Shades of Grey,"when colleg senior anastasia steel step in for her sick roommat to interview promin businessman christian grey for their campu paper, littl doe she realiz the path her life will take. christian, as enigmat as he is rich and powerful, find himself strang drawn to ana, and she to him. though sexual inexperienced, ana plung headlong into an affair -- and learn that christian' true sexual procliv push the boundari of pain and pleasure. are you curious? drama romanc thriller base on novel pervers spank billionair bdsm woman director dakotajohnson jamiedornan jenniferehl eloisemumford victorrasuk lukegrim marciagayharden ritaora maxmartini callumkeithrenni andrewairli dylann elliatalbrecht rachelskarsten emilyfonda anthonykonechni rajlal michaeldeluca danabrunetti e.l.jam samtaylor-johnson"
12279,Spy Kids 3-D: Game Over,"carmen' caught in a virtual realiti game design by the kids' new nemesis, the toymaker. it' up to juni to save hi sister, and ultim the world. 3rd mission. 3rd dimension. action adventur comedi famili sciencefict video game intellig liber child hero mission antoniobandera carlagugino alexapenavega darylsabara sylvesterstallon salmahayek ricardomontalban hollandtaylor mikejudg matto'leari emilyos ryanpinkston robertvito bobbyedn courtneyjin cheechmarin dannytrejo alancum tonyshalhoub stevebuscemi billpaxton georgeclooney elijahwood selenagomez evansabara camillechen stevewertheim alejandrorose-garcia laneturney glenpowel bobfonseca petermarquardt jamespaxton robertrodriguez robertrodriguez elizabethavellan"
1645,A Time to Kill,"a young lawyer defend a black man accus of murder two men who rape hi 10-year-old daughter, spark a rebirth of the kkk. experi a time you'll never forget. crime drama thriller ku klux klan rape mississippi juror blackmail attempt murder forgiv court shoot murder suspens lawyer trial courtroom racial tension kkk racial issu courtroom drama matthewmcconaughey sandrabullock samuell.jackson kevinspacey oliverplatt charless.dutton brendafrick donaldsutherland kiefersutherland patrickmcgoohan ashleyjudd rae'venlarrymorekelli toneastewart johndiehl chriscoop nickykatt doughutchison kurtwoodsmith timparati bethgrant anthonyheald m.emmetwalsh octaviaspenc arnonmilchan joelschumach michaelg.nathanson huntlowri johngrisham"
11007,Cheaper by the Dozen,"the baker brood move to chicago after patriarch tom get a job coach footbal at northwestern university, forc hi writer wife, mary, and the couple' 12 children to make a major adjustment. the transit work well until work demand pull the parent away from home, leav the kid bore -- and increasingli mischievous. grow pains? they'v got twelv of them! comedi big famili new job aspir actor smart kid stevemartin bonniehunt piperperabo tomwel hilaryduff keving.schmidt alysonston jacobsmith lilianamumi morganyork forrestlandi blakewoodruff brentkinsman brentandshanekinsman paulamarshal davidkelsey ashtonkutch shawnlevi michaelbarnathan robertsimond benmyron"
193756,Lone Survivor,"base on the fail june 28, 2005 mission ""oper red wing."" four member of seal team 10, were task with the mission to captur or kill notori taliban leader, ahmad shah. onli one member of the team survived. base on true act of courag action drama thriller war war surviv navi seal militari danger mission markwahlberg taylorkitsch emilehirsch benfost yousufazami alisuliman ericbana alexanderludwig richt danbilzerian jerryferrara rickvarga scottelrod gregoryrockwood ryankay patrickgriffin joshberri ericsteinig davidshepard justintad sterlingjon jasonriggin matthewpag johnnybautista sammysheik nicholaspatel danielarroyo zarinrahimi rohanchand anthonymckenzi briancal ishmaelantonio samuelcloud perparim'peter'bici henrypenzi robertloerk kurtcarlson danielfulcoli michaelp.herrmann paulcraig zabiullahmirzai johnhock roberth.doudel hillelmichaelshamam edmundblanchet jimcus coreylarg akivagoldsman markwahlberg barryspik randallemmett peterberg sarahaubrey nortonherrick stephenlevinson vitalygrigori"
11287,A League of Their Own,"small-town sister dotti and kit join an all-femal basebal leagu form after world war ii bring pro basebal to a standstill. when their team hit the road with it drunken coach, the sibl find troubl and triumph on and off the field. to achiev the incredible, you have to attempt the impossible. comedi basebal world war ii sport basebal player femal athlet home front woman director 1940 tomhank geenadavi madonna loripetti jonlovitz davidstrathairn garrymarshal billpullman megancavanagh rosieo'donnel tracyrein bittyschram dons.davi renéecoleman anncusack eddiejon freddiesimpson anneramsay robinknight pattipelton kellisimpkin neezertarleton téaleoni davidl.land joeyslotnick markholton janetjon robertgreenhut pennymarshal"
259693,The Conjuring 2,lorrain and ed warren travel to north london to help a singl mother rais four children alon in a hous plagu by malici spirits. the next true stori from the case file of ed and lorrain warren horror london england england 1970 spirit singl mother demon paranorm investig demon possess valak annabel patrickwilson verafarmiga madisonwolf franceso'connor laurenesposito benjaminhaigh patrickmcauley simonmcburney mariadoylekennedi simondelaney frankapotent bobadrian stevecoult chrisroyd abhisinha sterlingjerin danielwolf annieyoung elliotjoseph coryenglish emilytask katecook shannonkook thomasharrison jennifercollin robinatkindown bonnieaaron javierbotet josephbishara nancydemar jameswan robcowan petersafran
37799,The Social Network,"on a fall night in 2003, harvard undergrad and comput program geniu mark zuckerberg sit down at hi comput and heatedli begin work on a new idea. in a furi of blog and programming, what begin in hi dorm room as a small site among friend soon becom a global social network and a revolut in communication. a mere six year and 500 million friend later, mark zuckerberg is the youngest billionair in history... but for thi entrepreneur, success lead to both person and legal complications. you don't get to 500 million friend without make a few enemies. drama hacker hack creator frat parti social network deposit intellectu properti entrepreneur arrog young entrepreneur facebook jesseeisenberg andrewgarfield justintimberlak armiehamm maxminghella rooneymara brendasong rashidajon johngetz davidselbi denisegrayson douglasurbanski josephmazzello wallacelangham patrickmapel dakotajohnson malesejow bryanbart barrylivingston shelbyyoung abhisinha mariahbonn marksaul cedricsand ingertudor emmafitzpatrick johnhayden jamesshanklin olivermuirhead scottlawr caitlingerard jaredhillman adinaport felishaterrel amyferguson peterholden trevorwright dustinfitzsimon chrisgoucho tobymeuli jamesdastoli robertdastoli scottycrow marcellalentz-pop randyevan carriearmstrong joshpenc pamelaroyl brianpalermo brettleigh califredrich nancylinari aaronsorkin kylefain christopherkhai alexreznik moniqueedward caymangr darincoop laceybeeman cherilynwilson caleblandryjon francovega andrewthach noahbaron jesseheiman davidbroyl mikebash tonycal elliottehl bretta.newton nathandeansnyd patrickmichaelstrang kristencl tatummiranda chaddavi calvindean tonydesean vincentrivera jeffreyfeingold jasonflemyng shawnfogarti carlosfoglia bryanforrest jessicafranz elijan saramurphi kandismak ericlabarr nainamichaud rileyvoelkel miriampultro tiarobinson jeffrosick alexandraruddi adriennerusk rebeccatilney georginatolentino jeffmartineau scottrudin michaeldeluca davidfinch ceánchaffin danabrunetti"
10184,He's Just Not That Into You,"rememb that realli cute guy who said he'd call – and didn't? mayb he lost your number. mayb he' in the hospital. mayb he' awe by your beauty, brain or success. or maybe... he' just not that into you. are you the exception...or the rule? comedi romanc drama relationship ensembl cast duringcreditssting benaffleck jenniferaniston drewbarrymor jenniferconnelli kevinconnolli bradleycoop ginnifergoodwin scarlettjohansson justinlong kriskristofferson wilsoncruz hedyburress sashaalexand leonardonam busyphilipp brookebloom coryhardrict natashaleggero petero'meara rodkel brandonkeen renelopez luisguzmán johnrossbowi mikebeav kailennox shaneedelman stephenjar billbrochtrup jasonroth coreypearson googygress angelashelton francescalli morganlili trentonrog annieilonzeh zoejarman déléogundiran joanblair cristineros kenkwapi"
4257,Scary Movie 4,"cindi find out the hous she live in is haunt by a littl boy and goe on a quest to find out who kill him and why. also, alien ""tr-ipods"" are invad the world and she ha to uncov the secret in order to stop them. buri the grudge. burn the village. see the saw. comedi haunt hous alien life-form riesen-ipod annafari reginahal craigbierko billpullman anthonyanderson leslienielsen carmenelectra shaquilleo'n deraydavi michaelmadsen alexbruhanski mollyshannon clorisleachman kevinhart beaumirchoff crystallow andrewmcne philmcgraw clorisleachman charliesheen davidzuck craigmazin"
